a , i , ecc , p
0.9 , 1.2217304763960306 , 0.3 , 6.176500000005648
0.9 , 1.2217304763960306 , 0.7 , 6.360900000006037
0.9 , 0.34906585039886595 , 0.3 , 3.5874000000001844
0.9 , 0.34906585039886595 , 0.7 , 3.81740000000067
