a , i , ecc , p
0.9 , 1.2217304763960306 , 0.3 , 8.674399999991437
0.9 , 1.2217304763960306 , 0.7 , 8.795199999991155
0.9 , 0.34906585039886595 , 0.3 , 5.3571999999991675
0.9 , 0.34906585039886595 , 0.7 , 5.501699999998831
