a , i , ecc , p
0.9 , 0.34906585039886595 , 0.7 , 3.2009400000000063
0.9 , 0.34906585039886595 , 0.7 , 3.2009500000000064
0.9 , 0.34906585039886595 , 0.7 , 3.2009600000000065
0.9 , 0.34906585039886595 , 0.7 , 3.2009700000000065
0.9 , 0.34906585039886595 , 0.7 , 3.2009800000000066
0.9 , 0.34906585039886595 , 0.7 , 3.2009900000000067
0.9 , 0.34906585039886595 , 0.7 , 3.2010000000000067
0.9 , 0.34906585039886595 , 0.7 , 3.201010000000007
0.9 , 0.34906585039886595 , 0.7 , 3.201020000000007
0.9 , 0.34906585039886595 , 0.7 , 3.201030000000007
0.9 , 0.34906585039886595 , 0.7 , 3.201040000000007
0.9 , 0.34906585039886595 , 0.7 , 3.201050000000007
0.9 , 0.34906585039886595 , 0.7 , 3.201060000000007
0.9 , 0.34906585039886595 , 0.7 , 3.201070000000007
0.9 , 0.34906585039886595 , 0.7 , 3.2010800000000073
0.9 , 0.34906585039886595 , 0.7 , 3.2010900000000073
0.9 , 0.34906585039886595 , 0.7 , 3.2011000000000074
0.9 , 0.34906585039886595 , 0.7 , 3.2011100000000074
0.9 , 0.34906585039886595 , 0.7 , 3.2011200000000075
0.9 , 0.34906585039886595 , 0.7 , 3.2011300000000076
0.9 , 0.34906585039886595 , 0.7 , 3.2011400000000076
0.9 , 0.34906585039886595 , 0.7 , 3.2011500000000077
0.9 , 0.34906585039886595 , 0.7 , 3.2011600000000078
0.9 , 0.34906585039886595 , 0.7 , 3.201170000000008
0.9 , 0.34906585039886595 , 0.7 , 3.201180000000008
0.9 , 0.34906585039886595 , 0.7 , 3.201190000000008
0.9 , 0.34906585039886595 , 0.7 , 3.201200000000008
0.9 , 0.34906585039886595 , 0.7 , 3.201210000000008
0.9 , 0.34906585039886595 , 0.7 , 3.201220000000008
0.9 , 0.34906585039886595 , 0.7 , 3.2012300000000082
0.9 , 0.34906585039886595 , 0.7 , 3.2012400000000083
0.9 , 0.34906585039886595 , 0.7 , 3.2012500000000084
0.9 , 0.34906585039886595 , 0.7 , 3.2012600000000084
0.9 , 0.34906585039886595 , 0.7 , 3.2012700000000085
0.9 , 0.34906585039886595 , 0.7 , 3.2012800000000086
0.9 , 0.34906585039886595 , 0.7 , 3.2012900000000086
0.9 , 0.34906585039886595 , 0.7 , 3.2013000000000087
0.9 , 0.34906585039886595 , 0.7 , 3.2013100000000088
0.9 , 0.34906585039886595 , 0.7 , 3.201320000000009
0.9 , 0.34906585039886595 , 0.7 , 3.201330000000009
0.9 , 0.34906585039886595 , 0.7 , 3.201340000000009
0.9 , 0.34906585039886595 , 0.7 , 3.201350000000009
0.9 , 0.34906585039886595 , 0.7 , 3.201360000000009
0.9 , 0.34906585039886595 , 0.7 , 3.201370000000009
0.9 , 0.34906585039886595 , 0.7 , 3.201380000000009
0.9 , 0.34906585039886595 , 0.7 , 3.2013900000000093
0.9 , 0.34906585039886595 , 0.7 , 3.2014000000000093
0.9 , 0.34906585039886595 , 0.7 , 3.2014100000000094
0.9 , 0.34906585039886595 , 0.7 , 3.2014200000000095
0.9 , 0.34906585039886595 , 0.7 , 3.2014300000000095
0.9 , 0.34906585039886595 , 0.7 , 3.2014400000000096
0.9 , 0.34906585039886595 , 0.7 , 3.2014500000000097
0.9 , 0.34906585039886595 , 0.7 , 3.2014600000000097
0.9 , 0.34906585039886595 , 0.7 , 3.20147000000001
0.9 , 0.34906585039886595 , 0.7 , 3.20148000000001
0.9 , 0.34906585039886595 , 0.7 , 3.20149000000001
0.9 , 0.34906585039886595 , 0.7 , 3.20150000000001
0.9 , 0.34906585039886595 , 0.7 , 3.20151000000001
0.9 , 0.34906585039886595 , 0.7 , 3.20152000000001
0.9 , 0.34906585039886595 , 0.7 , 3.20153000000001
0.9 , 0.34906585039886595 , 0.7 , 3.2015400000000103
0.9 , 0.34906585039886595 , 0.7 , 3.2015500000000103
0.9 , 0.34906585039886595 , 0.7 , 3.2015600000000104
0.9 , 0.34906585039886595 , 0.7 , 3.2015700000000105
0.9 , 0.34906585039886595 , 0.7 , 3.2015800000000105
0.9 , 0.34906585039886595 , 0.7 , 3.2015900000000106
0.9 , 0.34906585039886595 , 0.7 , 3.2016000000000107
0.9 , 0.34906585039886595 , 0.7 , 3.2016100000000107
0.9 , 0.34906585039886595 , 0.7 , 3.201620000000011
0.9 , 0.34906585039886595 , 0.7 , 3.201630000000011
0.9 , 0.34906585039886595 , 0.7 , 3.201640000000011
0.9 , 0.34906585039886595 , 0.7 , 3.201650000000011
0.9 , 0.34906585039886595 , 0.7 , 3.201660000000011
0.9 , 0.34906585039886595 , 0.7 , 3.201670000000011
0.9 , 0.34906585039886595 , 0.7 , 3.201680000000011
0.9 , 0.34906585039886595 , 0.7 , 3.2016900000000112
0.9 , 0.34906585039886595 , 0.7 , 3.2017000000000113
0.9 , 0.34906585039886595 , 0.7 , 3.2017100000000114
0.9 , 0.34906585039886595 , 0.7 , 3.2017200000000114
0.9 , 0.34906585039886595 , 0.7 , 3.2017300000000115
0.9 , 0.34906585039886595 , 0.7 , 3.2017400000000116
0.9 , 0.34906585039886595 , 0.7 , 3.2017500000000116
0.9 , 0.34906585039886595 , 0.7 , 3.2017600000000117
0.9 , 0.34906585039886595 , 0.7 , 3.2017700000000118
0.9 , 0.34906585039886595 , 0.7 , 3.201780000000012
0.9 , 0.34906585039886595 , 0.7 , 3.201790000000012
0.9 , 0.34906585039886595 , 0.7 , 3.201800000000012
0.9 , 0.34906585039886595 , 0.7 , 3.201810000000012
0.9 , 0.34906585039886595 , 0.7 , 3.201820000000012
0.9 , 0.34906585039886595 , 0.7 , 3.201830000000012
0.9 , 0.34906585039886595 , 0.7 , 3.2018400000000122
0.9 , 0.34906585039886595 , 0.7 , 3.2018500000000123
0.9 , 0.34906585039886595 , 0.7 , 3.2018600000000124
0.9 , 0.34906585039886595 , 0.7 , 3.2018700000000124
0.9 , 0.34906585039886595 , 0.7 , 3.2018800000000125
0.9 , 0.34906585039886595 , 0.7 , 3.2018900000000126
0.9 , 0.34906585039886595 , 0.7 , 3.2019000000000126
0.9 , 0.34906585039886595 , 0.7 , 3.2019100000000127
0.9 , 0.34906585039886595 , 0.7 , 3.2019200000000128
0.9 , 0.34906585039886595 , 0.7 , 3.201930000000013
0.9 , 0.34906585039886595 , 0.7 , 3.201940000000013
0.9 , 0.34906585039886595 , 0.7 , 3.201950000000013
0.9 , 0.34906585039886595 , 0.7 , 3.201960000000013
0.9 , 0.34906585039886595 , 0.7 , 3.201970000000013
0.9 , 0.34906585039886595 , 0.7 , 3.201980000000013
0.9 , 0.34906585039886595 , 0.7 , 3.201990000000013
0.9 , 0.34906585039886595 , 0.7 , 3.2020000000000133
0.9 , 0.34906585039886595 , 0.7 , 3.2020100000000133
0.9 , 0.34906585039886595 , 0.7 , 3.2020200000000134
0.9 , 0.34906585039886595 , 0.7 , 3.2020300000000135
0.9 , 0.34906585039886595 , 0.7 , 3.2020400000000135
0.9 , 0.34906585039886595 , 0.7 , 3.2020500000000136
0.9 , 0.34906585039886595 , 0.7 , 3.2020600000000137
0.9 , 0.34906585039886595 , 0.7 , 3.2020700000000137
0.9 , 0.34906585039886595 , 0.7 , 3.202080000000014
0.9 , 0.34906585039886595 , 0.7 , 3.202090000000014
0.9 , 0.34906585039886595 , 0.7 , 3.202100000000014
0.9 , 0.34906585039886595 , 0.7 , 3.202110000000014
0.9 , 0.34906585039886595 , 0.7 , 3.202120000000014
0.9 , 0.34906585039886595 , 0.7 , 3.202130000000014
0.9 , 0.34906585039886595 , 0.7 , 3.202140000000014
0.9 , 0.34906585039886595 , 0.7 , 3.2021500000000143
0.9 , 0.34906585039886595 , 0.7 , 3.2021600000000143
0.9 , 0.34906585039886595 , 0.7 , 3.2021700000000144
0.9 , 0.34906585039886595 , 0.7 , 3.2021800000000145
0.9 , 0.34906585039886595 , 0.7 , 3.2021900000000145
0.9 , 0.34906585039886595 , 0.7 , 3.2022000000000146
0.9 , 0.34906585039886595 , 0.7 , 3.2022100000000147
0.9 , 0.34906585039886595 , 0.7 , 3.2022200000000147
0.9 , 0.34906585039886595 , 0.7 , 3.202230000000015
0.9 , 0.34906585039886595 , 0.7 , 3.202240000000015
0.9 , 0.34906585039886595 , 0.7 , 3.202250000000015
0.9 , 0.34906585039886595 , 0.7 , 3.202260000000015
0.9 , 0.34906585039886595 , 0.7 , 3.202270000000015
0.9 , 0.34906585039886595 , 0.7 , 3.202280000000015
0.9 , 0.34906585039886595 , 0.7 , 3.202290000000015
0.9 , 0.34906585039886595 , 0.7 , 3.2023000000000152
0.9 , 0.34906585039886595 , 0.7 , 3.2023100000000153
0.9 , 0.34906585039886595 , 0.7 , 3.2023200000000154
0.9 , 0.34906585039886595 , 0.7 , 3.2023300000000154
0.9 , 0.34906585039886595 , 0.7 , 3.2023400000000155
0.9 , 0.34906585039886595 , 0.7 , 3.2023500000000156
0.9 , 0.34906585039886595 , 0.7 , 3.2023600000000156
0.9 , 0.34906585039886595 , 0.7 , 3.2023700000000157
0.9 , 0.34906585039886595 , 0.7 , 3.2023800000000158
0.9 , 0.34906585039886595 , 0.7 , 3.202390000000016
0.9 , 0.34906585039886595 , 0.7 , 3.202400000000016
0.9 , 0.34906585039886595 , 0.7 , 3.202410000000016
0.9 , 0.34906585039886595 , 0.7 , 3.202420000000016
0.9 , 0.34906585039886595 , 0.7 , 3.202430000000016
0.9 , 0.34906585039886595 , 0.7 , 3.202440000000016
0.9 , 0.34906585039886595 , 0.7 , 3.2024500000000162
0.9 , 0.34906585039886595 , 0.7 , 3.2024600000000163
0.9 , 0.34906585039886595 , 0.7 , 3.2024700000000164
0.9 , 0.34906585039886595 , 0.7 , 3.2024800000000164
0.9 , 0.34906585039886595 , 0.7 , 3.2024900000000165
0.9 , 0.34906585039886595 , 0.7 , 3.2025000000000166
0.9 , 0.34906585039886595 , 0.7 , 3.2025100000000166
0.9 , 0.34906585039886595 , 0.7 , 3.2025200000000167
0.9 , 0.34906585039886595 , 0.7 , 3.2025300000000168
0.9 , 0.34906585039886595 , 0.7 , 3.202540000000017
0.9 , 0.34906585039886595 , 0.7 , 3.202550000000017
0.9 , 0.34906585039886595 , 0.7 , 3.202560000000017
0.9 , 0.34906585039886595 , 0.7 , 3.202570000000017
0.9 , 0.34906585039886595 , 0.7 , 3.202580000000017
0.9 , 0.34906585039886595 , 0.7 , 3.202590000000017
0.9 , 0.34906585039886595 , 0.7 , 3.202600000000017
0.9 , 0.34906585039886595 , 0.7 , 3.2026100000000173
0.9 , 0.34906585039886595 , 0.7 , 3.2026200000000173
0.9 , 0.34906585039886595 , 0.7 , 3.2026300000000174
0.9 , 0.34906585039886595 , 0.7 , 3.2026400000000175
0.9 , 0.34906585039886595 , 0.7 , 3.2026500000000175
0.9 , 0.34906585039886595 , 0.7 , 3.2026600000000176
0.9 , 0.34906585039886595 , 0.7 , 3.2026700000000177
0.9 , 0.34906585039886595 , 0.7 , 3.2026800000000177
0.9 , 0.34906585039886595 , 0.7 , 3.202690000000018
0.9 , 0.34906585039886595 , 0.7 , 3.202700000000018
0.9 , 0.34906585039886595 , 0.7 , 3.202710000000018
0.9 , 0.34906585039886595 , 0.7 , 3.202720000000018
0.9 , 0.34906585039886595 , 0.7 , 3.202730000000018
0.9 , 0.34906585039886595 , 0.7 , 3.202740000000018
0.9 , 0.34906585039886595 , 0.7 , 3.202750000000018
0.9 , 0.34906585039886595 , 0.7 , 3.2027600000000183
0.9 , 0.34906585039886595 , 0.7 , 3.2027700000000183
0.9 , 0.34906585039886595 , 0.7 , 3.2027800000000184
0.9 , 0.34906585039886595 , 0.7 , 3.2027900000000185
0.9 , 0.34906585039886595 , 0.7 , 3.2028000000000185
0.9 , 0.34906585039886595 , 0.7 , 3.2028100000000186
0.9 , 0.34906585039886595 , 0.7 , 3.2028200000000187
0.9 , 0.34906585039886595 , 0.7 , 3.2028300000000187
0.9 , 0.34906585039886595 , 0.7 , 3.202840000000019
0.9 , 0.34906585039886595 , 0.7 , 3.202850000000019
0.9 , 0.34906585039886595 , 0.7 , 3.202860000000019
0.9 , 0.34906585039886595 , 0.7 , 3.202870000000019
0.9 , 0.34906585039886595 , 0.7 , 3.202880000000019
0.9 , 0.34906585039886595 , 0.7 , 3.202890000000019
0.9 , 0.34906585039886595 , 0.7 , 3.202900000000019
0.9 , 0.34906585039886595 , 0.7 , 3.2029100000000192
0.9 , 0.34906585039886595 , 0.7 , 3.2029200000000193
0.9 , 0.34906585039886595 , 0.7 , 3.2029300000000194
0.9 , 0.34906585039886595 , 0.7 , 3.2029400000000194
0.9 , 0.34906585039886595 , 0.7 , 3.2029500000000195
0.9 , 0.34906585039886595 , 0.7 , 3.2029600000000196
0.9 , 0.34906585039886595 , 0.7 , 3.2029700000000196
0.9 , 0.34906585039886595 , 0.7 , 3.2029800000000197
0.9 , 0.34906585039886595 , 0.7 , 3.2029900000000198
0.9 , 0.34906585039886595 , 0.7 , 3.20300000000002
0.9 , 0.34906585039886595 , 0.7 , 3.20301000000002
0.9 , 0.34906585039886595 , 0.7 , 3.20302000000002
0.9 , 0.34906585039886595 , 0.7 , 3.20303000000002
0.9 , 0.34906585039886595 , 0.7 , 3.20304000000002
0.9 , 0.34906585039886595 , 0.7 , 3.20305000000002
0.9 , 0.34906585039886595 , 0.7 , 3.2030600000000202
0.9 , 0.34906585039886595 , 0.7 , 3.2030700000000203
0.9 , 0.34906585039886595 , 0.7 , 3.2030800000000204
0.9 , 0.34906585039886595 , 0.7 , 3.2030900000000204
0.9 , 0.34906585039886595 , 0.7 , 3.2031000000000205
0.9 , 0.34906585039886595 , 0.7 , 3.2031100000000206
0.9 , 0.34906585039886595 , 0.7 , 3.2031200000000206
0.9 , 0.34906585039886595 , 0.7 , 3.2031300000000207
0.9 , 0.34906585039886595 , 0.7 , 3.2031400000000207
0.9 , 0.34906585039886595 , 0.7 , 3.203150000000021
0.9 , 0.34906585039886595 , 0.7 , 3.203160000000021
0.9 , 0.34906585039886595 , 0.7 , 3.203170000000021
0.9 , 0.34906585039886595 , 0.7 , 3.203180000000021
0.9 , 0.34906585039886595 , 0.7 , 3.203190000000021
0.9 , 0.34906585039886595 , 0.7 , 3.203200000000021
0.9 , 0.34906585039886595 , 0.7 , 3.203210000000021
0.9 , 0.34906585039886595 , 0.7 , 3.2032200000000213
0.9 , 0.34906585039886595 , 0.7 , 3.2032300000000213
0.9 , 0.34906585039886595 , 0.7 , 3.2032400000000214
0.9 , 0.34906585039886595 , 0.7 , 3.2032500000000215
0.9 , 0.34906585039886595 , 0.7 , 3.2032600000000215
0.9 , 0.34906585039886595 , 0.7 , 3.2032700000000216
0.9 , 0.34906585039886595 , 0.7 , 3.2032800000000217
0.9 , 0.34906585039886595 , 0.7 , 3.2032900000000217
0.9 , 0.34906585039886595 , 0.7 , 3.203300000000022
0.9 , 0.34906585039886595 , 0.7 , 3.203310000000022
0.9 , 0.34906585039886595 , 0.7 , 3.203320000000022
0.9 , 0.34906585039886595 , 0.7 , 3.203330000000022
0.9 , 0.34906585039886595 , 0.7 , 3.203340000000022
0.9 , 0.34906585039886595 , 0.7 , 3.203350000000022
0.9 , 0.34906585039886595 , 0.7 , 3.203360000000022
0.9 , 0.34906585039886595 , 0.7 , 3.2033700000000223
0.9 , 0.34906585039886595 , 0.7 , 3.2033800000000223
0.9 , 0.34906585039886595 , 0.7 , 3.2033900000000224
0.9 , 0.34906585039886595 , 0.7 , 3.2034000000000225
0.9 , 0.34906585039886595 , 0.7 , 3.2034100000000225
0.9 , 0.34906585039886595 , 0.7 , 3.2034200000000226
0.9 , 0.34906585039886595 , 0.7 , 3.2034300000000226
0.9 , 0.34906585039886595 , 0.7 , 3.2034400000000227
0.9 , 0.34906585039886595 , 0.7 , 3.203450000000023
0.9 , 0.34906585039886595 , 0.7 , 3.203460000000023
0.9 , 0.34906585039886595 , 0.7 , 3.203470000000023
0.9 , 0.34906585039886595 , 0.7 , 3.203480000000023
0.9 , 0.34906585039886595 , 0.7 , 3.203490000000023
0.9 , 0.34906585039886595 , 0.7 , 3.203500000000023
0.9 , 0.34906585039886595 , 0.7 , 3.203510000000023
0.9 , 0.34906585039886595 , 0.7 , 3.2035200000000232
0.9 , 0.34906585039886595 , 0.7 , 3.2035300000000233
0.9 , 0.34906585039886595 , 0.7 , 3.2035400000000234
0.9 , 0.34906585039886595 , 0.7 , 3.2035500000000234
0.9 , 0.34906585039886595 , 0.7 , 3.2035600000000235
0.9 , 0.34906585039886595 , 0.7 , 3.2035700000000236
0.9 , 0.34906585039886595 , 0.7 , 3.2035800000000236
0.9 , 0.34906585039886595 , 0.7 , 3.2035900000000237
0.9 , 0.34906585039886595 , 0.7 , 3.2036000000000238
0.9 , 0.34906585039886595 , 0.7 , 3.203610000000024
0.9 , 0.34906585039886595 , 0.7 , 3.203620000000024
0.9 , 0.34906585039886595 , 0.7 , 3.203630000000024
0.9 , 0.34906585039886595 , 0.7 , 3.203640000000024
0.9 , 0.34906585039886595 , 0.7 , 3.203650000000024
0.9 , 0.34906585039886595 , 0.7 , 3.203660000000024
0.9 , 0.34906585039886595 , 0.7 , 3.203670000000024
0.9 , 0.34906585039886595 , 0.7 , 3.2036800000000243
0.9 , 0.34906585039886595 , 0.7 , 3.2036900000000244
0.9 , 0.34906585039886595 , 0.7 , 3.2037000000000244
0.9 , 0.34906585039886595 , 0.7 , 3.2037100000000245
0.9 , 0.34906585039886595 , 0.7 , 3.2037200000000245
0.9 , 0.34906585039886595 , 0.7 , 3.2037300000000246
0.9 , 0.34906585039886595 , 0.7 , 3.2037400000000247
0.9 , 0.34906585039886595 , 0.7 , 3.2037500000000247
0.9 , 0.34906585039886595 , 0.7 , 3.203760000000025
0.9 , 0.34906585039886595 , 0.7 , 3.203770000000025
0.9 , 0.34906585039886595 , 0.7 , 3.203780000000025
0.9 , 0.34906585039886595 , 0.7 , 3.203790000000025
0.9 , 0.34906585039886595 , 0.7 , 3.203800000000025
0.9 , 0.34906585039886595 , 0.7 , 3.203810000000025
0.9 , 0.34906585039886595 , 0.7 , 3.203820000000025
0.9 , 0.34906585039886595 , 0.7 , 3.2038300000000253
0.9 , 0.34906585039886595 , 0.7 , 3.2038400000000253
0.9 , 0.34906585039886595 , 0.7 , 3.2038500000000254
0.9 , 0.34906585039886595 , 0.7 , 3.2038600000000255
0.9 , 0.34906585039886595 , 0.7 , 3.2038700000000255
0.9 , 0.34906585039886595 , 0.7 , 3.2038800000000256
0.9 , 0.34906585039886595 , 0.7 , 3.2038900000000257
0.9 , 0.34906585039886595 , 0.7 , 3.2039000000000257
0.9 , 0.34906585039886595 , 0.7 , 3.203910000000026
0.9 , 0.34906585039886595 , 0.7 , 3.203920000000026
0.9 , 0.34906585039886595 , 0.7 , 3.203930000000026
0.9 , 0.34906585039886595 , 0.7 , 3.203940000000026
0.9 , 0.34906585039886595 , 0.7 , 3.203950000000026
0.9 , 0.34906585039886595 , 0.7 , 3.203960000000026
0.9 , 0.34906585039886595 , 0.7 , 3.203970000000026
0.9 , 0.34906585039886595 , 0.7 , 3.2039800000000263
0.9 , 0.34906585039886595 , 0.7 , 3.2039900000000263
0.9 , 0.34906585039886595 , 0.7 , 3.2040000000000264
0.9 , 0.34906585039886595 , 0.7 , 3.2040100000000264
0.9 , 0.34906585039886595 , 0.7 , 3.2040200000000265
0.9 , 0.34906585039886595 , 0.7 , 3.2040300000000266
0.9 , 0.34906585039886595 , 0.7 , 3.2040400000000266
0.9 , 0.34906585039886595 , 0.7 , 3.2040500000000267
0.9 , 0.34906585039886595 , 0.7 , 3.2040600000000268
0.9 , 0.34906585039886595 , 0.7 , 3.204070000000027
0.9 , 0.34906585039886595 , 0.7 , 3.204080000000027
0.9 , 0.34906585039886595 , 0.7 , 3.204090000000027
0.9 , 0.34906585039886595 , 0.7 , 3.204100000000027
0.9 , 0.34906585039886595 , 0.7 , 3.204110000000027
0.9 , 0.34906585039886595 , 0.7 , 3.204120000000027
0.9 , 0.34906585039886595 , 0.7 , 3.2041300000000272
0.9 , 0.34906585039886595 , 0.7 , 3.2041400000000273
0.9 , 0.34906585039886595 , 0.7 , 3.2041500000000274
0.9 , 0.34906585039886595 , 0.7 , 3.2041600000000274
0.9 , 0.34906585039886595 , 0.7 , 3.2041700000000275
0.9 , 0.34906585039886595 , 0.7 , 3.2041800000000276
0.9 , 0.34906585039886595 , 0.7 , 3.2041900000000276
0.9 , 0.34906585039886595 , 0.7 , 3.2042000000000277
0.9 , 0.34906585039886595 , 0.7 , 3.2042100000000278
0.9 , 0.34906585039886595 , 0.7 , 3.204220000000028
0.9 , 0.34906585039886595 , 0.7 , 3.204230000000028
0.9 , 0.34906585039886595 , 0.7 , 3.204240000000028
0.9 , 0.34906585039886595 , 0.7 , 3.204250000000028
0.9 , 0.34906585039886595 , 0.7 , 3.204260000000028
0.9 , 0.34906585039886595 , 0.7 , 3.204270000000028
0.9 , 0.34906585039886595 , 0.7 , 3.204280000000028
0.9 , 0.34906585039886595 , 0.7 , 3.2042900000000283
0.9 , 0.34906585039886595 , 0.7 , 3.2043000000000283
0.9 , 0.34906585039886595 , 0.7 , 3.2043100000000284
0.9 , 0.34906585039886595 , 0.7 , 3.2043200000000285
0.9 , 0.34906585039886595 , 0.7 , 3.2043300000000285
0.9 , 0.34906585039886595 , 0.7 , 3.2043400000000286
0.9 , 0.34906585039886595 , 0.7 , 3.2043500000000287
0.9 , 0.34906585039886595 , 0.7 , 3.2043600000000287
0.9 , 0.34906585039886595 , 0.7 , 3.204370000000029
0.9 , 0.34906585039886595 , 0.7 , 3.204380000000029
0.9 , 0.34906585039886595 , 0.7 , 3.204390000000029
0.9 , 0.34906585039886595 , 0.7 , 3.204400000000029
0.9 , 0.34906585039886595 , 0.7 , 3.204410000000029
0.9 , 0.34906585039886595 , 0.7 , 3.204420000000029
