a , i , ecc , p
0.9 , 1.2217304763960306 , 0.3 , 11.364699999989828
0.9 , 1.2217304763960306 , 0.7 , 11.470599999989581
0.9 , 0.34906585039886595 , 0.3 , 7.45899999999893
0.9 , 0.34906585039886595 , 0.7 , 7.577099999998655
